District,Median Income,Latitude,Longitude,jowar,bajra,maize,barley,small millets,ragi,ahrar,moong,masur,urd,peas,khesari,other pulses,gram products,besan,other pulse products,Cluster
Bhavnagar,0.27921040199999997,2.1764472500000003,7.21519304,-0.03315816,1.393072604,-0.321040973,-0.207659596,-0.049952845,-0.33935860799999995,-0.48641929100000003,-0.630579165,-0.907877713,-0.8170056,-0.65485271,-0.6023452420000001,0.004891373,-0.070377562,-0.5821048529999999,-0.33920092,2
Anand,-0.33263401,2.2564517499999996,7.292887100000001,0.039425279,1.473455612,1.049818181,5.393715718999999,-0.166393773,-0.33935860799999995,0.7905871170000001,0.125795735,-0.800943655,0.073708311,-0.537758455,-0.6023452420000001,0.353582305,-0.663258617,-0.09255736099999999,0.715246673,4
Kheda,-0.773818667,2.2750651000000004,7.268466579999999,-0.263893392,1.070923625,0.131109062,1.192684233,-0.166393773,-0.33935860799999995,0.865133988,0.7485169420000001,-0.279694255,-0.20686445899999997,-0.505843365,-0.6023452420000001,1.455983871,-0.663258617,-0.08935404400000001,0.362047974,2
Panch Mahals,-0.67006829,2.28011177,7.355941280000001,0.889782766,2.676215267,3.2483007489999998,-0.207659596,-0.166393773,-0.33935860799999995,2.121152742,0.177781293,-0.889934837,-0.575084005,-0.300342349,2.302178827,0.314153969,0.296534464,0.334732288,0.762924167,4
Dohad,-0.930043507,2.2837931399999998,7.425314650000001,-0.340805136,-0.058798500000000004,2.8992634760000002,0.49251231799999995,-0.166393773,-0.33935860799999995,0.9984638690000001,0.5679691729999999,-0.748669079,-0.345519876,-0.468377507,-0.6023452420000001,0.019822696,0.859134975,0.42542868899999997,-0.284737438,2
Vadodara,0.43205813299999996,2.2307158800000004,7.318121870000001,0.680711968,1.384205666,3.7230776260000003,0.025731042000000003,-0.166393773,-0.33935860799999995,2.05406886,-0.18776213100000003,-0.33350031399999996,-0.5258232,-0.603451462,-0.6023452420000001,0.035391362999999995,0.092013234,0.37134492700000005,0.394029577,4
Narmada,-0.5820599870000001,2.18757175,7.355941280000001,2.56170023,3.299437681,1.5917244240000001,-0.207659596,-0.166393773,-0.33935860799999995,2.080617775,-0.301336531,-0.758296902,-0.5360710879999999,-0.470232218,-0.6023452420000001,1.177290435,-0.663258617,-0.030743262,0.29954049899999996,4
Bharuch,0.784344688,2.17051358,7.29958748,1.225610029,1.635841629,0.681051605,-0.207659596,-0.166393773,-0.33935860799999995,1.607076397,-0.103274239,-0.616593049,-0.9506321759999999,-0.544518198,-0.6023452420000001,-0.537069618,-0.663258617,0.525841569,-0.23793012600000002,2
Surat,1.478550307,2.11702401,7.283106070000001,0.906424039,0.78706935,-0.327424495,1.192684233,-0.166393773,-0.33935860799999995,0.416837344,-0.46561328,-0.953168353,-0.806523313,-0.24018192600000002,-0.6023452420000001,-0.595512604,-0.04549722900000001,0.351145234,-0.384372734,2
The Dangs,-0.7423521409999999,2.0825378100000003,7.37007088,0.536034086,-0.103610505,-0.10121919900000001,-0.207659596,-0.166393773,5.622143332,1.12758144,-1.0115877629999999,-1.328093558,3.5014778110000004,-0.46502692700000003,-0.6023452420000001,-0.647978254,-0.380031441,-0.9372610029999999,-0.578355204,3
Navsari,0.907232976,2.09467019,7.29520348,0.6192200529999999,0.194326633,-0.495215578,-0.207659596,-0.166393773,3.941716053,2.220012625,1.5001705019999998,0.676644248,0.48613328200000006,-0.5119414379999999,-0.311892835,-0.095074835,-0.106384275,0.140568262,0.182392268,3
Valsad,3.1627614019999997,2.05992349,7.293424509999999,0.540063712,1.106319715,-0.495215578,-0.207659596,-0.166393773,3.79392081,1.9048853940000001,0.7710422659999999,0.342105211,0.595419689,-0.735072614,0.559464386,-0.052315941,-0.663258617,-0.039159765,-0.36664526700000005,3
Diu,0.609127336,2.07144094,7.0987371900000005,-0.340805136,0.508413647,-0.495215578,1.075988914,-0.166393773,-0.33935860799999995,-1.106308227,-1.276168728,-1.249923348,-1.093274432,-1.084589471,-0.6023452420000001,-1.2041955579999999,-0.663258617,-0.718988831,-0.581822029,2
Daman,1.546767176,2.03973736,7.283279909999999,1.474440182,-0.08769037,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.155505385,0.6749715209999999,-0.568036731,-0.159238973,-0.443330254,-0.6023452420000001,0.004549668,-0.285622692,-0.622328357,-0.8703231229999999,2
Dadra & Nagar Haveli,0.261834022,2.02777871,7.3064139599999995,0.516331584,0.04327367,-0.495215578,-0.207659596,-0.166393773,2.117786464,1.32450381,0.144156733,-0.245003599,0.9886691609999999,-0.343441805,-0.6023452420000001,0.059447242000000004,0.949590314,0.019126565,0.636543148,3
Nandurbar,-0.11156963199999999,2.13755507,7.424276440000002,1.9132776619999998,1.012144954,1.095854393,-0.207659596,0.207687208,0.771838005,0.7205256,0.855759182,-0.763354118,1.212971225,-0.59845922,-0.6023452420000001,-0.33249669800000003,0.331310697,-0.046790119000000005,-0.215793058,2
Dhule,-0.007891844,2.09042201,7.47748979,1.035584714,1.248070316,-0.337617027,-0.207659596,0.011661227,-0.11145545300000001,0.604982066,-0.0038889159999999996,-0.693760464,-0.225210747,-0.054058255,-0.6023452420000001,-0.050295643,0.092013234,-0.007105205,-0.197340083,2
Jalgaon,0.331357937,2.10076578,7.556260390000002,1.245902045,0.7710342029999999,-0.180018475,0.7259029570000001,0.13155129599999998,0.278458522,0.139631595,0.21885331,-0.41460676,0.030692182999999998,-0.331326637,-0.6023452420000001,-0.185413126,1.772541629,0.624412022,0.208923533,2
Buldana,-0.465908185,2.0529214700000002,7.618417009999999,1.157599485,-0.016294061999999998,-0.227751485,-0.207659596,-0.166393773,-0.33935860799999995,0.9809278779999999,-0.420066156,-0.9470319070000001,-0.45154721600000003,-0.708618814,-0.6023452420000001,-0.493378849,-0.497888869,0.08613722,1.186724697,2
Akola,0.048740476,2.07059345,7.7021901900000005,1.12624823,-0.028841626000000002,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,1.041268986,-0.876132603,-0.9174300240000001,-0.663204783,-0.175829259,-0.6023452420000001,-0.261235471,-0.663258617,0.469486257,-0.11914571199999999,2
Washim,-0.432807575,2.0111912300000006,7.71312586,1.056228378,0.35509282799999997,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.838934877,-0.312091493,-0.846813609,-0.657310655,-0.383966945,-0.6023452420000001,-0.503314405,-0.663258617,0.09108990199999999,-0.438582333,2
Amravati,0.894068978,2.09374238,7.77795513,0.568325746,0.164068881,-0.337617027,-0.207659596,-0.166393773,-0.33935860799999995,1.58068783,-0.771469362,-0.472890164,-0.6654175520000001,-0.151528865,-0.6023452420000001,-0.357391255,0.092013234,-0.390940379,0.203931097,2
Wardha,0.327254384,2.0745318999999998,7.860219460000001,0.357191342,-0.25485178199999997,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,1.7658144919999998,-0.09891925800000001,-0.944588777,-0.747487755,-0.334763059,0.559464386,-0.123815676,-0.663258617,-0.192220334,-0.038260611,2
Nagpur,0.865362277,2.11458004,7.90881546,0.140436388,-0.229404899,-0.495215578,-0.207659596,-0.166393773,-0.258373089,1.330420764,-0.674938713,-0.839134535,-0.516715123,-0.302065414,0.431488173,-0.077528612,-0.663258617,0.636008745,-0.19627891600000003,2
Bhandara,-0.11607259199999999,2.1175011300000004,7.965582420000001,-0.11236354300000001,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.6867668259999999,-0.806734622,-0.830218206,-0.6603759610000001,-0.46815205200000004,0.819167696,-0.593396395,-0.271946303,-0.322045226,-0.225999173,2
Gondiya,-0.162046844,2.14624491,8.022097729999999,-0.159178695,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.411174318,-0.437890616,-1.0204660970000001,-0.041743024,-0.420699679,0.591577722,-0.245236913,-0.285622692,-0.23177825,-0.18399174100000001,2
Gadchiroli,-0.148047684,2.0184870999999998,7.999479559999999,-0.143631475,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,1.0021903840000002,-0.014158413,-0.926217583,-0.543153627,-0.443330254,1.223671809,0.130056322,-0.663258617,0.437230516,-0.061221782999999995,2
Chandrapur,-0.149373127,1.99704597,7.930148450000001,-0.168031125,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,1.2200539259999998,-1.006850193,-0.74529851,-0.6902807809999999,-0.422160129,1.404510701,-0.80126079,-0.663258617,0.652460112,0.5088736229999999,2
Yavatmal,-0.06345295,2.03887937,7.81204073,0.8757012390000001,-0.090450608,-0.495215578,-0.207659596,-0.049952845,-0.33935860799999995,1.572294305,-0.776718943,-0.580791615,-0.473932494,-0.16166150599999998,-0.021440427999999997,-0.357016145,0.609913931,-0.487563243,0.48264705700000005,2
Nanded,0.007487283000000001,1.91382514,7.732095550000001,1.968684114,2.785418511,-0.495215578,-0.207659596,-0.00266999,0.031040263,0.96567084,0.866596888,-0.402117795,-0.10358444300000001,-1.084589471,-0.6023452420000001,-0.537069618,-0.663258617,0.778503852,-0.580469662,4
Hingoli,-0.005495186,1.9717370300000003,7.71493722,1.8021748880000001,-0.406093059,-0.495215578,-0.207659596,0.020450215,0.031040263,1.535228539,1.226601206,-0.500957712,0.21453134100000001,0.526226317,-0.6023452420000001,-1.2041955579999999,-0.663258617,1.566571469,-0.8703231229999999,2
Parbhani,-0.082427397,1.92609958,7.677666500000001,1.628406486,0.246937255,-0.495215578,-0.207659596,-0.016345833,-0.154159173,0.407279877,0.13026527699999998,-0.691731943,-0.354744383,-0.40238873799999997,-0.6023452420000001,0.130056322,-0.663258617,0.429398461,0.28909072199999997,2
Jalna,-0.702006811,1.9829689300000002,7.588003050000001,1.133899142,0.997663292,-0.495215578,-0.207659596,-0.023287635,0.031040263,0.380648185,0.008477690999999999,-0.319822763,-0.401622804,-0.001807515,-0.6023452420000001,-0.398075251,-0.285622692,0.105364925,0.266178473,2
Aurangabad,-0.09116091400000001,1.9870244000000001,7.5235160400000005,0.569099515,1.260940642,-0.495215578,-0.207659596,-0.09245581800000001,-0.33935860799999995,-0.14384127,-0.572289183,-0.7124369159999999,-0.532984349,-0.570851285,-0.6023452420000001,-0.8121760840000001,-0.367315359,0.6862034020000001,-0.015478897,2
Nashik,0.9739426520000001,1.99974533,7.37898023,1.365324196,1.068859226,0.7092603759999999,4.530411844,0.068991564,5.90697774,0.012695608,-0.024622327000000003,-0.686364038,-0.32933646,-0.428020805,-0.021440427999999997,-0.050081556,-0.663258617,0.731198618,0.069848362,3
Thane,1.717899149,1.92183307,7.29780897,0.42385664100000003,0.31670365899999997,-0.21687818,-0.207659596,1.929542925,6.415059325,1.130218986,0.124574224,-0.229683886,0.244389274,-0.288540695,4.68235778,0.129559392,0.500809752,0.19011683100000001,0.034165349,3
Mumbai,2.769475439,1.9153823100000005,7.28751786,0.40857619799999995,-0.008291554,-0.315721953,-0.207659596,0.299369938,0.9813369809999999,1.004143437,-0.113254624,-0.464762405,-0.31786023,-0.379514591,1.252941742,-0.12047628,-0.030820196,0.386615645,-0.43399208200000006,2
Raigarh,0.09340746,1.8489958300000002,7.2696527400000015,0.489548855,0.363576705,-0.495215578,-0.207659596,-0.166393773,2.517464891,0.326560292,0.700293385,0.421593031,0.259652211,-0.52400993,-0.6023452420000001,0.409800392,-0.037177982000000005,-0.264877553,-0.235307325,3
Pune,1.551433711,1.8520430300000001,7.385674370000001,0.756186245,0.647222294,0.923048634,5.393715718999999,-0.019652987,-0.33935860799999995,0.057364492,-0.045759533,-0.592837643,-0.502983315,-0.296427283,-0.311892835,-0.22763180800000002,0.069942885,0.797673685,0.225835278,4
Ahmadnagar,-0.012013573,1.9095207500000002,7.474959160000001,1.088413493,1.742604414,0.285382465,1.256900811,0.17268223,3.302896793,-0.094599758,0.44326496200000004,-0.417537744,-0.39670125,-0.557593766,-0.6023452420000001,-0.26813932,2.357828786,0.777731671,0.165989245,3
Bid,0.446256996,1.8989089300000002,7.576007850000001,1.0791595520000001,1.116290307,-0.495215578,-0.207659596,0.054403836,-0.154159173,-0.082569875,-0.26839605,-0.663557277,-0.416408939,-0.51709602,-0.6023452420000001,-0.289415019,-0.273525169,0.546120127,-0.166654002,2
Latur,0.307735352,1.8408793399999999,7.656038280000001,2.661155618,0.047630773,-0.337617027,0.25912168,0.013633642,0.031040263,1.8129546980000002,1.196791407,-0.282390004,-0.11607558400000001,-0.253924962,-0.311892835,-1.2041955579999999,0.847285085,0.800963967,-0.8703231229999999,2
Osmanabad,-0.198361321,1.81860659,7.604194090000002,2.012910926,1.063452007,-0.495215578,-0.207659596,0.026320575,0.008958663,0.8350506129999999,0.10680765199999999,-0.09037845800000001,0.153288959,-0.130676496,0.716907779,0.34689251600000004,0.847285085,0.680488153,-0.222861607,2
Solapur,0.448998757,1.76599188,7.59063906,2.056468325,1.274059388,1.197682767,-0.207659596,0.045342435,-0.015490568,0.856029742,0.102089673,-0.012187979,0.161716282,-0.252952118,0.559464386,0.354149317,0.847285085,0.926092604,0.196695615,4
Satara,0.44346071,1.76804639,7.4018261,1.251363026,0.784873652,-0.495215578,-0.207659596,0.066488083,3.364630102,-0.448432144,-0.485597105,-0.951240995,-0.174620842,-0.531299838,0.423471331,-0.497031238,-0.37388914,0.8390110270000001,-0.081092254,3
Ratnagiri,-0.00456915,1.6990215,7.331202330000001,0.304853718,0.607591242,-0.495215578,-0.207659596,-0.166393773,3.025948954,-0.242831162,0.011720333999999999,-0.320005734,-0.568861624,-0.256766234,0.559464386,-0.407409387,-0.663258617,0.24468168899999998,-0.070461683,3
Sindhudurg,0.301453019,1.6349219300000002,7.355941280000001,0.451902122,-0.406093059,0.607974284,1.9217764990000001,-0.049952845,1.588415621,-0.497932815,-0.511368164,-0.748318904,-0.559878103,-0.742164576,-0.6023452420000001,-0.22157114100000003,-0.663258617,-0.456614542,-0.47842462,2
Kolhapur,0.451068708,1.6704987300000003,7.424325270000001,1.097622897,0.836193457,-0.495215578,1.6017417930000002,-0.035878238,3.18873842,-0.091930764,-0.0008473560000000001,-0.458808583,-0.48045101799999995,-0.600679092,-0.6023452420000001,-0.118251759,-0.663258617,0.197352317,-0.145403442,3
Sangli,0.066571008,1.6852397300000002,7.458147729999999,1.409197618,0.374043209,0.292777181,0.025731042000000003,-0.049952845,-0.33935860799999995,-0.457739866,-0.20748826,-0.6730184290000001,-0.616642823,-0.51951147,0.559464386,-0.195725788,-0.663258617,-0.28509065100000003,-0.230672806,2
Adilabad,0.093007832,1.94230512,7.844712970000001,0.677469903,-0.406093059,0.102069433,-0.207659596,-0.166393773,-0.33935860799999995,0.17258814,0.480798593,-0.674316613,-0.5158431529999999,-0.443330254,-0.6023452420000001,-1.2041955579999999,0.092013234,0.233601855,-0.29061620000000005,2
Nizamabad,-0.506598619,1.8283646100000004,8.401409840000001,0.40216493,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.018706257,0.7202555190000001,0.017695511,-0.302461804,-1.084589471,-0.6023452420000001,-1.2041955579999999,-0.663258617,0.470282556,-0.8703231229999999,2
Karimnagar,0.05444187599999999,1.8389033600000002,7.9139860099999995,0.819958112,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.52768388,-0.163223433,-0.9329422059999999,-0.794814347,-1.084589471,-0.6023452420000001,-1.2041955579999999,-0.663258617,-0.923928526,-0.29061620000000005,2
Medak,-0.267322477,1.74466815,7.835738990000002,0.521420413,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.20261748699999999,-0.172300793,-1.000824843,0.1654135,-1.084589471,-0.6023452420000001,1.083773972,-0.663258617,0.252706585,1.4485045669999999,2
Hyderabad and Rangar,2.462600377,1.7412627399999998,7.8267957,0.16929254800000001,-0.406093059,-0.495215578,0.133158714,-0.166393773,0.250330995,0.9830547479999999,-0.108796829,-0.092102652,0.190016935,-0.605127235,-0.6023452420000001,-0.804222213,-0.18799653800000002,0.40631367399999996,-0.505783079,2
Rangareddi,0.6965726590000001,1.49051797,7.9994848099999984,1.1570202059999999,-0.25485178199999997,-0.022419922999999998,0.025731042000000003,-0.166393773,0.092773408,0.846115915,-0.45623336299999995,-0.600959059,0.11641626199999999,-0.248927625,0.559464386,-0.871481084,-0.20191987,0.775928387,-0.352224286,2
Mahbubnagar,-0.116236166,1.6384143599999998,7.81108279,0.6785132909999999,-0.406093059,-0.10121919900000001,0.025731042000000003,-0.166393773,0.434446475,1.269846327,-0.298186412,-0.166518639,-0.072331304,-1.084589471,-0.6023452420000001,-0.692160661,-0.169119557,-0.44742170200000003,-0.497511085,2
Nalgonda,0.105845124,1.7188299800000004,7.919999490000001,0.158977373,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.128957219,0.405129839,-0.20576470600000002,-0.49952849200000005,0.43629986200000004,-1.084589471,-0.021440427999999997,-0.639871499,-0.062749048,1.751301045,-0.200460945,2
Warangal,0.592331891,1.7014310400000001,8.03759106,1.292784309,-0.25485178199999997,-0.495215578,-0.207659596,-0.166393773,0.018622846999999998,0.69668427,0.237047725,-0.5757288939999999,-0.261513235,-1.084589471,-0.6023452420000001,-0.537069618,0.650732097,-0.025336809,-0.40309638700000006,2
Khammam,0.383142417,1.7635096100000003,8.06326916,0.068009403,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.031040263,0.43731218899999996,-0.34813845600000004,-0.5923738510000001,-0.305017993,-0.221401908,-0.6023452420000001,-0.649260324,-0.663258617,-0.33800435,-0.521192589,2
Srikakulam,0.077556005,1.8296974700000002,8.38967813,-0.340805136,-0.406093059,-0.495215578,-0.029259982,-0.166393773,0.820614458,0.8314054059999999,-0.417428996,-0.907877713,0.497977202,-0.27457084800000003,-0.6023452420000001,-0.41006983399999997,0.130911924,-0.356184823,-0.696411039,2
Vizianagaram,-0.132305278,1.81066576,8.33955506,-0.340805136,-0.103610505,-0.449615573,0.038433216,-0.166393773,1.308591947,0.023198762,-0.408141663,0.5871524570000001,0.26735213,-0.40906440000000005,-0.6023452420000001,-0.38677002200000005,-0.12780471599999998,-0.270955026,-0.495537009,2
Visakhapatnam,0.065318044,1.76868159,8.32184815,-0.340805136,-0.406093059,-0.378891329,-0.063724274,1.7689068559999999,1.415259641,0.11398891400000001,-0.266051572,-0.533640574,0.431974872,-0.332649807,0.559464386,0.294105877,-0.126552651,-0.23863003800000002,-0.23613959,2
East Godavari,0.236141485,1.732125,8.20407137,-0.263893392,-0.406093059,-0.337873184,0.121864545,-0.10817330900000001,0.103312145,-0.33816321299999996,-0.860037204,-0.9985225959999999,0.6739965790000001,-0.30474444100000003,-0.6023452420000001,-0.560134614,0.381375565,-0.407144182,-0.40675287200000004,2
West Godavari,0.380600359,1.6917418100000003,8.133994140000002,-0.186981648,-0.406093059,-0.337617027,0.025731042000000003,0.066488083,0.161842754,0.454524686,-0.7309868070000001,-0.42400813600000004,1.349427225,-0.611515913,-0.09495109300000001,-0.41732297399999996,0.031312125,0.186742997,-0.153522097,2
Krishna,1.04846003,1.66099914,8.07214417,0.41453159799999995,-0.406093059,-0.495215578,0.244189818,-0.166393773,0.103922137,0.562787139,-0.326833708,3.268709992,1.571692761,-0.362452548,0.374063374,-0.608637519,0.006678994000000001,0.40313235,-0.05312582,0
Guntur,0.39483579399999996,1.6306652499999998,8.04365402,-0.004576411,-0.36828274,-0.333854967,-0.16098146800000002,-0.166393773,0.007491891,0.325361776,-0.6883837359999999,-1.45470096,0.822066223,-1.084589471,-0.6023452420000001,-0.844973657,-0.663258617,0.5211788079999999,-0.364978375,2
Prakasam,0.13139226099999998,1.5348463,7.9560344,-0.008404956,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.08471422,1.314559138,0.200891073,-0.907877713,0.476287135,1.041705357,-0.021440427999999997,-0.038908812,-0.007158735,-0.5318325979999999,0.350661788,2
Nellore,0.19746647899999997,1.44425987,7.998645600000001,-0.340805136,-0.103610505,-0.495215578,-0.207659596,-0.166393773,0.112247576,0.8066951309999999,-0.286569003,0.342756035,0.65922996,-0.302423129,-0.6023452420000001,-0.343113344,-0.032438665,-0.300540722,-0.149682794,2
Cuddapah,0.41152219,1.44673541,7.882413390000001,0.009126858,-0.139551324,-0.495215578,-0.207659596,-0.166393773,0.18996287,0.685176708,-0.895772896,-1.7483094030000002,-0.163667701,-1.084589471,-0.021440427999999997,-0.346978161,-0.083554288,-0.147108361,0.069202186,2
Kurnool,-0.329038913,1.5828125699999998,7.80372792,0.5959995920000001,0.703702666,-0.495215578,-0.207659596,-0.166393773,0.468061313,1.95053283,-1.3708381090000001,-0.111666511,-0.378573073,0.197928963,-0.6023452420000001,-0.987792511,-0.286377265,-0.770113059,-0.139974661,2
Anantapur,-0.218806389,1.4681887699999998,7.76005911,0.341458073,-0.198753277,-0.18622279,-0.207659596,-0.166393773,1.2365427279999999,1.635655729,-1.197202048,5.3953599610000005,-0.5977577860000001,-0.50975175,-0.6023452420000001,0.241694921,-0.123814991,0.892376394,0.120364847,0
Chittoor,0.28554726,1.3217176000000002,7.910032890000001,-0.235120689,-0.25485178199999997,-0.495215578,-0.207659596,-0.166393773,0.327075718,0.6820911740000001,-0.6944629459999999,-1.328093558,0.065513815,-0.7612793859999999,-0.6023452420000001,0.36868524399999997,-0.20549657,-0.25350971,0.280498282,2
Belgaum,-0.040429696,1.5849695300000002,7.44976741,1.299582,-0.246341845,0.987968691,-0.207659596,0.066488083,0.23386467600000002,-0.024226339,-0.199869043,-0.667693578,-0.73776472,-0.324365573,0.156312428,-0.47400677799999996,-0.211943826,-0.22048467800000002,0.021230401,2
Bagalkot,-0.626036987,1.6172535500000003,7.56557206,1.4597417659999998,-0.11610943900000001,0.043837485999999995,-0.207659596,-0.166393773,0.706787908,0.138235262,-0.13678375199999998,-0.5298665020000001,-0.854031867,-0.10103239300000001,-0.6023452420000001,-0.629372818,0.06245384599999999,-0.455712447,-0.005454751,2
Bijapur,-0.453034765,1.6829880499999998,7.568251770000001,1.470019381,0.324382888,-0.151364382,-0.207659596,-0.166393773,0.9265140059999999,0.18421695,-0.397475467,-0.673766654,-0.916875028,-0.27858188100000003,1.7212740130000002,-0.611267463,-0.16957850100000002,-0.274856846,0.038499242,2
Gulbarga,-0.392389544,1.7329731,7.68342957,2.225899986,0.651614047,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,2.6149901730000003,-0.128908734,-0.19591887800000002,-0.36988548299999996,0.086519278,-0.6023452420000001,-0.454624294,-0.663258617,-0.030744347999999998,0.7503329540000001,2
Bidar,-0.442558003,1.79148799,7.7504610099999995,1.88367904,-0.09167484699999999,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,2.147760984,0.368864925,0.418047073,0.096846051,-1.084589471,-0.6023452420000001,-1.2041955579999999,-0.663258617,0.574931048,0.543243779,2
Raichur,-0.5495041820000001,1.62120031,7.734392829999999,1.516703682,3.902410011,-0.495215578,-0.207659596,-0.166393773,1.5126357469999998,1.60939921,-0.874699364,-0.778905979,-0.6733565359999999,-0.443330254,-0.6023452420000001,-0.629500364,0.107133571,-0.9388334740000001,-0.23320075,4
Koppal,-0.595587262,1.5350708100000001,7.615543110000001,2.192238211,1.181324678,-0.495215578,-0.207659596,-0.166393773,0.8793471620000001,1.293097341,-0.572063026,-1.243188219,-0.8029660279999999,-1.084589471,-0.6023452420000001,-0.376704129,0.178457317,0.7022583509999999,-0.184981536,2
Gadag,-0.06321689700000001,1.54324651,7.563803370000001,0.853999953,0.19887205,-0.495215578,-0.207659596,-0.166393773,0.051938230999999994,-0.135366189,-0.126003519,-1.7483094030000002,-0.9850825459999999,-0.085671297,-0.021440427999999997,-0.208893183,-0.23492470899999998,-0.262617941,0.03107119,2
Dharwad,0.277975612,1.54589236,7.5007808,1.2566661,0.12325141199999999,-0.495215578,-0.207659596,-0.166393773,0.6320324979999999,0.60465394,-0.10200278199999999,1.980625487,-0.597139518,-0.466439165,0.19676929399999998,-0.058007914,0.698230725,-0.659077117,0.447948129,0
Uttara,0.06976669999999999,1.4793706500000001,7.46868815,1.038905923,-0.406093059,-0.495215578,-0.207659596,-0.166393773,1.157851627,-0.334234026,-0.46407983399999997,-1.000749288,-0.521557494,-0.5699465229999999,-0.6023452420000001,-0.27480461300000003,0.26260012899999996,-0.275563752,-0.207963745,2
Haveri,-0.139967579,1.47959027,7.539712540000001,1.6122316680000002,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.8955052179999999,0.9715817720000001,-0.188241154,-0.067446023,-0.717028716,-0.541972036,-0.6023452420000001,0.00030747,-0.177058742,-0.5809286539999999,-0.20448708100000001,2
Bellary,-0.575142194,1.5139393200000002,7.69214428,1.555740357,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.99461556,1.176042645,-0.970869515,-0.290965089,-0.797021758,-0.613049243,-0.044470069,-0.358935395,0.48323733799999996,-0.827258924,-0.05435506,2
Chitradurga,-0.609187016,1.4230559400000002,7.639845370000001,0.9917402590000001,0.501354605,-0.495215578,-0.207659596,-0.166393773,3.6277321789999997,1.020265147,-1.16385496,-1.080690986,-1.0685478659999998,-0.6070997029999999,0.559464386,0.038862827,0.37451133,-0.7638659259999999,0.209995803,3
Davanagere,-0.39736461,1.4466343799999999,7.59238397,0.724962737,-0.406093059,-0.495215578,-0.207659596,-0.166393773,1.987981504,0.007184891,-0.465999705,-0.8679293020000001,-0.7855798709999999,-0.539440791,0.559464386,-0.33533719300000003,0.554693062,-0.906612704,0.021349602999999998,3
Shimoga,-0.300241559,1.39299299,7.5568101,1.1135571309999999,0.35011332799999995,-0.022419922999999998,-0.207659596,-0.166393773,2.009686445,-0.5150844929999999,-1.016155975,-1.4121367219999998,-0.990491882,-0.7189184059999999,-0.369983313,-0.708650124,-0.321554871,-0.779118757,-0.422231332,2
Udupi,1.14062619,1.33408807,7.474214270000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,0.288396637,-0.910266145,-0.658117201,-0.46159366700000004,-0.435037949,-0.310012973,-0.137621384,-0.286748791,0.257614693,0.09663056099999999,-0.09048271599999999,2
Chikmagalur,-0.453670224,1.3315257999999999,7.57754018,0.095816248,-0.406093059,-0.495215578,-0.207659596,0.7651336479999999,1.6984226569999998,-0.48809472600000003,-1.60111945,-1.7483094030000002,-0.957339985,-0.580170909,-0.6023452420000001,-0.835545955,-0.276875282,-1.163186544,-0.541016135,2
Tumkur,-0.48991200100000004,1.33391677,7.71139984,-0.148169448,-0.406093059,-0.495215578,-0.207659596,-0.166393773,5.449088814,0.568792785,-0.535053062,-0.943745617,-0.685540955,-0.580859125,-0.021440427999999997,0.38894403,1.198479777,-0.402691178,0.185467367,3
Kolar,0.451522639,1.3135744599999999,7.813256109999999,-0.11006990400000001,-0.406093059,-0.337617027,-0.207659596,0.8815745759999999,5.5199519210000005,0.855083075,-0.129315625,-0.547512263,-0.366447728,-0.490404377,-0.48616427700000003,-0.135932522,0.660676128,-0.5636396020000001,0.40969375,3
Bangalore,3.009823018,1.29715987,7.75945627,-0.08653994400000001,-0.406093059,-0.495215578,-0.207659596,-0.166393773,2.253996386,0.634456411,-0.311881705,-0.714839555,0.056196166,-0.45639839600000004,-0.6023452420000001,0.014387786000000001,0.35255944200000006,-0.502391742,-0.26046025,3
Bangalore Rural,0.390332613,1.3284699300000002,7.760778650000001,-0.340805136,-0.406093059,-0.180018475,-0.207659596,-0.166393773,4.9126040380000005,1.023017834,-0.66101561,-0.8726525940000001,-0.476928406,-0.530506725,-0.6023452420000001,0.372881381,-0.663258617,-0.199440852,-0.8703231229999999,3
